"COD_IBGE","NM_MUN","NM_MUN_S","BIOMA","NM_UF"
5219209,"SANTA CRUZ DE GOIÁS","SANTA CRUZ DE GOIAS","Cerrado","GOIAS"
3157336,"SANTA CRUZ DE MINAS","SANTA CRUZ DE MINAS","Mata Atlantica","MINAS GERAIS"
4123303,"SANTA CRUZ DE MONTE CASTELO","SANTA CRUZ DE MONTE CASTELO","Mata Atlantica","PARANA"
3157377,"SANTA CRUZ DE SALINAS","SANTA CRUZ DE SALINAS","Cerrado","MINAS GERAIS"
3157377,"SANTA CRUZ DE SALINAS","SANTA CRUZ DE SALINAS","Mata Atlantica","MINAS GERAIS"
1506401,"SANTA CRUZ DO ARARI","SANTA CRUZ DO ARARI","Amazonia","PARA"
2612505,"SANTA CRUZ DO CAPIBARIBE","SANTA CRUZ DO CAPIBARIBE","Caatinga","PERNAMBUCO"
3157401,"SANTA CRUZ DO ESCALVADO","SANTA CRUZ DO ESCALVADO","Mata Atlantica","MINAS GERAIS"
2209104,"SANTA CRUZ DO PIAUÍ","SANTA CRUZ DO PIAUI","Caatinga","PIAUI"
3546405,"SANTA CRUZ DO RIO PARDO","SANTA CRUZ DO RIO PARDO","Cerrado","SAO PAULO"
3546405,"SANTA CRUZ DO RIO PARDO","SANTA CRUZ DO RIO PARDO","Mata Atlantica","SAO PAULO"
4316808,"SANTA CRUZ DO SUL","SANTA CRUZ DO SUL","Mata Atlantica","RIO GRANDE DO SUL"
4316808,"SANTA CRUZ DO SUL","SANTA CRUZ DO SUL","Pampa","RIO GRANDE DO SUL"
5107743,"SANTA CRUZ DO XINGU","SANTA CRUZ DO XINGU","Amazonia","MATO GROSSO"
2209153,"SANTA CRUZ DOS MILAGRES","SANTA CRUZ DOS MILAGRES","Cerrado","PIAUI"
3157500,"SANTA EFIGÊNIA DE MINAS","SANTA EFIGENIA DE MINAS","Mata Atlantica","MINAS GERAIS"
3546504,"SANTA ERNESTINA","SANTA ERNESTINA","Mata Atlantica","SAO PAULO"
4123402,"SANTA FÉ","SANTA FE","Mata Atlantica","PARANA"
5219258,"SANTA FÉ DE GOIÁS","SANTA FE DE GOIAS","Cerrado","GOIAS"
3157609,"SANTA FÉ DE MINAS","SANTA FE DE MINAS","Cerrado","MINAS GERAIS"
1718865,"SANTA FÉ DO ARAGUAIA","SANTA FE DO ARAGUAIA","Amazonia","TOCANTINS"
3546603,"SANTA FÉ DO SUL","SANTA FE DO SUL","Mata Atlantica","SAO PAULO"
2209203,"SANTA FILOMENA","SANTA FILOMENA","Cerrado","PIAUI"
2612554,"SANTA FILOMENA","SANTA FILOMENA","Caatinga","PERNAMBUCO"
2109759,"SANTA FILOMENA DO MARANHÃO","SANTA FILOMENA DO MARANHAO","Cerrado","MARANHAO"
3546702,"SANTA GERTRUDES","SANTA GERTRUDES","Mata Atlantica","SAO PAULO"
2513307,"SANTA HELENA","SANTA HELENA","Caatinga","PARAIBA"
4123501,"SANTA HELENA","SANTA HELENA","Mata Atlantica","PARANA"
4215554,"SANTA HELENA","SANTA HELENA","Mata Atlantica","SANTA CATARINA"
2109809,"SANTA HELENA","SANTA HELENA","Amazonia","MARANHAO"
5219308,"SANTA HELENA DE GOIÁS","SANTA HELENA DE GOIAS","Cerrado","GOIAS"
3157658,"SANTA HELENA DE MINAS","SANTA HELENA DE MINAS","Mata Atlantica","MINAS GERAIS"
4123600,"SANTA INÊS","SANTA INES","Mata Atlantica","PARANA"
2109908,"SANTA INÊS","SANTA INES","Amazonia","MARANHAO"
2513356,"SANTA INÊS","SANTA INES","Caatinga","PARAIBA"
2927903,"SANTA INÊS","SANTA INES","Mata Atlantica","BAHIA"
5219357,"SANTA ISABEL","SANTA ISABEL","Cerrado","GOIAS"
3546801,"SANTA ISABEL","SANTA ISABEL","Mata Atlantica","SAO PAULO"
4123709,"SANTA ISABEL DO IVAÍ","SANTA ISABEL DO IVAI","Mata Atlantica","PARANA"
1303601,"SANTA ISABEL DO RIO NEGRO","SANTA ISABEL DO RIO NEGRO","Amazonia","AMAZONAS"
4123808,"SANTA IZABEL DO OESTE","SANTA IZABEL DO OESTE","Mata Atlantica","PARANA"
1506500,"SANTA IZABEL DO PARÁ","SANTA IZABEL DO PARA","Amazonia","PARA"
3157708,"SANTA JULIANA","SANTA JULIANA","Cerrado","MINAS GERAIS"
3204500,"SANTA LEOPOLDINA","SANTA LEOPOLDINA","Mata Atlantica","ESPIRITO SANTO"
4123824,"SANTA LÚCIA","SANTA LUCIA","Mata Atlantica","PARANA"
3546900,"SANTA LÚCIA","SANTA LUCIA","Cerrado","SAO PAULO"
3546900,"SANTA LÚCIA","SANTA LUCIA","Mata Atlantica","SAO PAULO"
2209302,"SANTA LUZ","SANTA LUZ","Caatinga","PIAUI"
2209302,"SANTA LUZ","SANTA LUZ","Cerrado","PIAUI"
2110005,"SANTA LUZIA","SANTA LUZIA","Amazonia","MARANHAO"
2928059,"SANTA LUZIA","SANTA LUZIA","Mata Atlantica","BAHIA"
3157807,"SANTA LUZIA","SANTA LUZIA","Cerrado","MINAS GERAIS"
3157807,"SANTA LUZIA","SANTA LUZIA","Mata Atlantica","MINAS GERAIS"
2513406,"SANTA LUZIA","SANTA LUZIA","Caatinga","PARAIBA"
1100296,"SANTA LUZIA D'OESTE","SANTA LUZIA D'OESTE","Amazonia","RONDONIA"
2806305,"SANTA LUZIA DO ITANHY","SANTA LUZIA DO ITANHY","Mata Atlantica","SERGIPE"
2707909,"SANTA LUZIA DO NORTE","SANTA LUZIA DO NORTE","Mata Atlantica","ALAGOAS"
1506559,"SANTA LUZIA DO PARÁ","SANTA LUZIA DO PARA","Amazonia","PARA"
2110039,"SANTA LUZIA DO PARUÁ","SANTA LUZIA DO PARUA","Amazonia","MARANHAO"
3157906,"SANTA MARGARIDA","SANTA MARGARIDA","Mata Atlantica","MINAS GERAIS"
4316972,"SANTA MARGARIDA DO SUL","SANTA MARGARIDA DO SUL","Pampa","RIO GRANDE DO SUL"
2409332,"SANTA MARIA","SANTA MARIA","Caatinga","RIO GRANDE DO NORTE"
4316907,"SANTA MARIA","SANTA MARIA","Mata Atlantica","RIO GRANDE DO SUL"
4316907,"SANTA MARIA","SANTA MARIA","Pampa","RIO GRANDE DO SUL"
2612604,"SANTA MARIA DA BOA VISTA","SANTA MARIA DA BOA VISTA","Caatinga","PERNAMBUCO"
3547007,"SANTA MARIA DA SERRA","SANTA MARIA DA SERRA","Cerrado","SAO PAULO"
3547007,"SANTA MARIA DA SERRA","SANTA MARIA DA SERRA","Mata Atlantica","SAO PAULO"
2928109,"SANTA MARIA DA VITÓRIA","SANTA MARIA DA VITORIA","Caatinga","BAHIA"
2928109,"SANTA MARIA DA VITÓRIA","SANTA MARIA DA VITORIA","Cerrado","BAHIA"
1506583,"SANTA MARIA DAS BARREIRAS","SANTA MARIA DAS BARREIRAS","Amazonia","PARA"
1506583,"SANTA MARIA DAS BARREIRAS","SANTA MARIA DAS BARREIRAS","Cerrado","PARA"
3158003,"SANTA MARIA DE ITABIRA","SANTA MARIA DE ITABIRA","Cerrado","MINAS GERAIS"
3158003,"SANTA MARIA DE ITABIRA","SANTA MARIA DE ITABIRA","Mata Atlantica","MINAS GERAIS"
3204559,"SANTA MARIA DE JETIBÁ","SANTA MARIA DE JETIBA","Mata Atlantica","ESPIRITO SANTO"
2612703,"SANTA MARIA DO CAMBUCÁ","SANTA MARIA DO CAMBUCA","Caatinga","PERNAMBUCO"
4316956,"SANTA MARIA DO HERVAL","SANTA MARIA DO HERVAL","Mata Atlantica","RIO GRANDE DO SUL"
4123857,"SANTA MARIA DO OESTE","SANTA MARIA DO OESTE","Mata Atlantica","PARANA"
1506609,"SANTA MARIA DO PARÁ","SANTA MARIA DO PARA","Amazonia","PARA"
3158102,"SANTA MARIA DO SALTO","SANTA MARIA DO SALTO","Mata Atlantica","MINAS GERAIS"
3158201,"SANTA MARIA DO SUAÇUÍ","SANTA MARIA DO SUACUI","Mata Atlantica","MINAS GERAIS"
1718881,"SANTA MARIA DO TOCANTINS","SANTA MARIA DO TOCANTINS","Cerrado","TOCANTINS"
3304607,"SANTA MARIA MADALENA","SANTA MARIA MADALENA","Mata Atlantica","RIO DE JANEIRO"
4123907,"SANTA MARIANA","SANTA MARIANA","Mata Atlantica","PARANA"
3547106,"SANTA MERCEDES","SANTA MERCEDES","Mata Atlantica","SAO PAULO"
4123956,"SANTA MÔNICA","SANTA MONICA","Mata Atlantica","PARANA"
2312205,"SANTA QUITÉRIA","SANTA QUITERIA","Caatinga","CEARA"
2110104,"SANTA QUITÉRIA DO MARANHÃO","SANTA QUITERIA DO MARANHAO","Cerrado","MARANHAO"
2513703,"SANTA RITA","SANTA RITA","Mata Atlantica","PARAIBA"
2110203,"SANTA RITA","SANTA RITA","Amazonia","MARANHAO"
2110203,"SANTA RITA","SANTA RITA","Cerrado","MARANHAO"
3547403,"SANTA RITA D'OESTE","SANTA RITA D'OESTE","Mata Atlantica","SAO PAULO"
3159209,"SANTA RITA DE CALDAS","SANTA RITA DE CALDAS","Mata Atlantica","MINAS GERAIS"
2928406,"SANTA RITA DE CÁSSIA","SANTA RITA DE CASSIA","Caatinga","BAHIA"
2928406,"SANTA RITA DE CÁSSIA","SANTA RITA DE CASSIA","Cerrado","BAHIA"
3159407,"SANTA RITA DE IBITIPOCA","SANTA RITA DE IBITIPOCA","Mata Atlantica","MINAS GERAIS"
3159308,"SANTA RITA DE JACUTINGA","SANTA RITA DE JACUTINGA","Mata Atlantica","MINAS GERAIS"
3159357,"SANTA RITA DE MINAS","SANTA RITA DE MINAS","Mata Atlantica","MINAS GERAIS"
5219407,"SANTA RITA DO ARAGUAIA","SANTA RITA DO ARAGUAIA","Cerrado","GOIAS"
3159506,"SANTA RITA DO ITUETO","SANTA RITA DO ITUETO","Mata Atlantica","MINAS GERAIS"
5219456,"SANTA RITA DO NOVO DESTINO","SANTA RITA DO NOVO DESTINO","Cerrado","GOIAS"
5007554,"SANTA RITA DO PARDO","SANTA RITA DO PARDO","Cerrado","MATO GROSSO DO SUL"
5007554,"SANTA RITA DO PARDO","SANTA RITA DO PARDO","Mata Atlantica","MATO GROSSO DO SUL"
3547502,"SANTA RITA DO PASSA QUATRO","SANTA RITA DO PASSA QUATRO","Cerrado","SAO PAULO"
3547502,"SANTA RITA DO PASSA QUATRO","SANTA RITA DO PASSA QUATRO","Mata Atlantica","SAO PAULO"
3159605,"SANTA RITA DO SAPUCAÍ","SANTA RITA DO SAPUCAI","Mata Atlantica","MINAS GERAIS"
1718899,"SANTA RITA DO TOCANTINS","SANTA RITA DO TOCANTINS","Cerrado","TOCANTINS"
5107768,"SANTA RITA DO TRIVELATO","SANTA RITA DO TRIVELATO","Cerrado","MATO GROSSO"
4317202,"SANTA ROSA","SANTA ROSA","Mata Atlantica","RIO GRANDE DO SUL"
4317202,"SANTA ROSA","SANTA ROSA","Pampa","RIO GRANDE DO SUL"
3159704,"SANTA ROSA DA SERRA","SANTA ROSA DA SERRA","Cerrado","MINAS GERAIS"
5219506,"SANTA ROSA DE GOIÁS","SANTA ROSA DE GOIAS","Cerrado","GOIAS"
2806503,"SANTA ROSA DE LIMA","SANTA ROSA DE LIMA","Mata Atlantica","SERGIPE"
4215604,"SANTA ROSA DE LIMA","SANTA ROSA DE LIMA","Mata Atlantica","SANTA CATARINA"
3547601,"SANTA ROSA DE VITERBO","SANTA ROSA DE VITERBO","Cerrado","SAO PAULO"
3547601,"SANTA ROSA DE VITERBO","SANTA ROSA DE VITERBO","Mata Atlantica","SAO PAULO"
2209377,"SANTA ROSA DO PIAUÍ","SANTA ROSA DO PIAUI","Caatinga","PIAUI"
2209377,"SANTA ROSA DO PIAUÍ","SANTA ROSA DO PIAUI","Cerrado","PIAUI"
1200435,"SANTA ROSA DO PURUS","SANTA ROSA DO PURUS","Amazonia","ACRE"
4215653,"SANTA ROSA DO SUL","SANTA ROSA DO SUL","Mata Atlantica","SANTA CATARINA"
1718907,"SANTA ROSA DO TOCANTINS","SANTA ROSA DO TOCANTINS","Cerrado","TOCANTINS"
3547650,"SANTA SALETE","SANTA SALETE","Mata Atlantica","SAO PAULO"
3204609,"SANTA TERESA","SANTA TERESA","Mata Atlantica","ESPIRITO SANTO"
2513802,"SANTA TERESINHA","SANTA TERESINHA","Caatinga","PARAIBA"
4317251,"SANTA TEREZA","SANTA TEREZA","Mata Atlantica","RIO GRANDE DO SUL"
5219605,"SANTA TEREZA DE GOIÁS","SANTA TEREZA DE GOIAS","Cerrado","GOIAS"
4124020,"SANTA TEREZA DO OESTE","SANTA TEREZA DO OESTE","Mata Atlantica","PARANA"
1719004,"SANTA TEREZA DO TOCANTINS","SANTA TEREZA DO TOCANTINS","Cerrado","TOCANTINS"
5107776,"SANTA TEREZINHA","SANTA TEREZINHA","Amazonia","MATO GROSSO"
5107776,"SANTA TEREZINHA","SANTA TEREZINHA","Cerrado","MATO GROSSO"
2928505,"SANTA TEREZINHA","SANTA TEREZINHA","Caatinga","BAHIA"
2928505,"SANTA TEREZINHA","SANTA TEREZINHA","Mata Atlantica","BAHIA"
4215679,"SANTA TEREZINHA","SANTA TEREZINHA","Mata Atlantica","SANTA CATARINA"
2612802,"SANTA TEREZINHA","SANTA TEREZINHA","Caatinga","PERNAMBUCO"
5219704,"SANTA TEREZINHA DE GOIÁS","SANTA TEREZINHA DE GOIAS","Cerrado","GOIAS"
4124053,"SANTA TEREZINHA DE ITAIPU","SANTA TEREZINHA DE ITAIPU","Mata Atlantica","PARANA"
4215687,"SANTA TEREZINHA DO PROGRESSO","SANTA TEREZINHA DO PROGRESSO","Mata Atlantica","SANTA CATARINA"
1720002,"SANTA TEREZINHA DO TOCANTINS","SANTA TEREZINHA DO TOCANTINS","Cerrado","TOCANTINS"
3159803,"SANTA VITÓRIA","SANTA VITORIA","Cerrado","MINAS GERAIS"
3159803,"SANTA VITÓRIA","SANTA VITORIA","Mata Atlantica","MINAS GERAIS"
4317301,"SANTA VITÓRIA DO PALMAR","SANTA VITORIA DO PALMAR","Pampa","RIO GRANDE DO SUL"
2928000,"SANTALUZ","SANTALUZ","Caatinga","BAHIA"
1600600,"SANTANA","SANTANA","Amazonia","AMAPA"
2928208,"SANTANA","SANTANA","Caatinga","BAHIA"
2928208,"SANTANA","SANTANA","Cerrado","BAHIA"
4317004,"SANTANA DA BOA VISTA","SANTANA DA BOA VISTA","Pampa","RIO GRANDE DO SUL"
3547205,"SANTANA DA PONTE PENSA","SANTANA DA PONTE PENSA","Mata Atlantica","SAO PAULO"
3158300,"SANTANA DA VARGEM","SANTANA DA VARGEM","Cerrado","MINAS GERAIS"
3158300,"SANTANA DA VARGEM","SANTANA DA VARGEM","Mata Atlantica","MINAS GERAIS"
3158409,"SANTANA DE CATAGUASES","SANTANA DE CATAGUASES","Mata Atlantica","MINAS GERAIS"
2513505,"SANTANA DE MANGUEIRA","SANTANA DE MANGUEIRA","Caatinga","PARAIBA"
3547304,"SANTANA DE PARNAÍBA","SANTANA DE PARNAIBA","Mata Atlantica","SAO PAULO"
3158508,"SANTANA DE PIRAPAMA","SANTANA DE PIRAPAMA","Cerrado","MINAS GERAIS"
2312007,"SANTANA DO ACARAÚ","SANTANA DO ACARAU","Caatinga","CEARA"
1506708,"SANTANA DO ARAGUAIA","SANTANA DO ARAGUAIA","Amazonia","PARA"
1506708,"SANTANA DO ARAGUAIA","SANTANA DO ARAGUAIA","Cerrado","PARA"
2312106,"SANTANA DO CARIRI","SANTANA DO CARIRI","Caatinga","CEARA"
3158607,"SANTANA DO DESERTO","SANTANA DO DESERTO","Mata Atlantica","MINAS GERAIS"
3158706,"SANTANA DO GARAMBÉU","SANTANA DO GARAMBEU","Mata Atlantica","MINAS GERAIS"
2708006,"SANTANA DO IPANEMA","SANTANA DO IPANEMA","Caatinga","ALAGOAS"
4124004,"SANTANA DO ITARARÉ","SANTANA DO ITARARE","Mata Atlantica","PARANA"
3158805,"SANTANA DO JACARÉ","SANTANA DO JACARE","Mata Atlantica","MINAS GERAIS"
3158904,"SANTANA DO MANHUAÇU","SANTANA DO MANHUACU","Mata Atlantica","MINAS GERAIS"
2110237,"SANTANA DO MARANHÃO","SANTANA DO MARANHAO","Cerrado","MARANHAO"
2411403,"SANTANA DO MATOS","SANTANA DO MATOS","Caatinga","RIO GRANDE DO NORTE"
2708105,"SANTANA DO MUNDAÚ","SANTANA DO MUNDAU","Mata Atlantica","ALAGOAS"
3158953,"SANTANA DO PARAÍSO","SANTANA DO PARAISO","Mata Atlantica","MINAS GERAIS"
2209351,"SANTANA DO PIAUÍ","SANTANA DO PIAUI","Caatinga","PIAUI"
3159001,"SANTANA DO RIACHO","SANTANA DO RIACHO","Cerrado","MINAS GERAIS"
3159001,"SANTANA DO RIACHO","SANTANA DO RIACHO","Mata Atlantica","MINAS GERAIS"
2806404,"SANTANA DO SÃO FRANCISCO","SANTANA DO SAO FRANCISCO","Mata Atlantica","SERGIPE"
2411429,"SANTANA DO SERIDÓ","SANTANA DO SERIDO","Caatinga","RIO GRANDE DO NORTE"
2513604,"SANTANA DOS GARROTES","SANTANA DOS GARROTES","Caatinga","PARAIBA"
3159100,"SANTANA DOS MONTES","SANTANA DOS MONTES","Mata Atlantica","MINAS GERAIS"
2928307,"SANTANÓPOLIS","SANTANOPOLIS","Caatinga","BAHIA"
1506807,"SANTARÉM","SANTAREM","Amazonia","PARA"
1506906,"SANTARÉM NOVO","SANTAREM NOVO","Amazonia","PARA"
4317400,"SANTIAGO","SANTIAGO","Mata Atlantica","RIO GRANDE DO SUL"
4317400,"SANTIAGO","SANTIAGO","Pampa","RIO GRANDE DO SUL"
4215695,"SANTIAGO DO SUL","SANTIAGO DO SUL","Mata Atlantica","SANTA CATARINA"
5107263,"SANTO AFONSO","SANTO AFONSO","Amazonia","MATO GROSSO"
5107263,"SANTO AFONSO","SANTO AFONSO","Cerrado","MATO GROSSO"
2928604,"SANTO AMARO","SANTO AMARO","Caatinga","BAHIA"
2928604,"SANTO AMARO","SANTO AMARO","Mata Atlantica","BAHIA"
4215703,"SANTO AMARO DA IMPERATRIZ","SANTO AMARO DA IMPERATRIZ","Mata Atlantica","SANTA CATARINA"
2806602,"SANTO AMARO DAS BROTAS","SANTO AMARO DAS BROTAS","Mata Atlantica","SERGIPE"
2110278,"SANTO AMARO DO MARANHÃO","SANTO AMARO DO MARANHAO","Cerrado","MARANHAO"
3547700,"SANTO ANASTÁCIO","SANTO ANASTACIO","Mata Atlantica","SAO PAULO"
2513851,"SANTO ANDRÉ","SANTO ANDRE","Caatinga","PARAIBA"
3547809,"SANTO ANDRÉ","SANTO ANDRE","Mata Atlantica","SAO PAULO"
4317509,"SANTO ÂNGELO","SANTO ANGELO","Mata Atlantica","RIO GRANDE DO SUL"
4317509,"SANTO ÂNGELO","SANTO ANGELO","Pampa","RIO GRANDE DO SUL"
2411502,"SANTO ANTÔNIO","SANTO ANTONIO","Caatinga","RIO GRANDE DO NORTE"
3547908,"SANTO ANTÔNIO DA ALEGRIA","SANTO ANTONIO DA ALEGRIA","Cerrado","SAO PAULO"
3547908,"SANTO ANTÔNIO DA ALEGRIA","SANTO ANTONIO DA ALEGRIA","Mata Atlantica","SAO PAULO"
5219712,"SANTO ANTÔNIO DA BARRA","SANTO ANTONIO DA BARRA","Cerrado","GOIAS"
4317608,"SANTO ANTÔNIO DA PATRULHA","SANTO ANTONIO DA PATRULHA","Mata Atlantica","RIO GRANDE DO SUL"
4317608,"SANTO ANTÔNIO DA PATRULHA","SANTO ANTONIO DA PATRULHA","Pampa","RIO GRANDE DO SUL"
4124103,"SANTO ANTÔNIO DA PLATINA","SANTO ANTONIO DA PLATINA","Mata Atlantica","PARANA"
4317707,"SANTO ANTÔNIO DAS MISSÕES","SANTO ANTONIO DAS MISSOES","Pampa","RIO GRANDE DO SUL"
5219738,"SANTO ANTÔNIO DE GOIÁS","SANTO ANTONIO DE GOIAS","Cerrado","GOIAS"
2928703,"SANTO ANTÔNIO DE JESUS","SANTO ANTONIO DE JESUS","Mata Atlantica","BAHIA"
2209401,"SANTO ANTÔNIO DE LISBOA","SANTO ANTONIO DE LISBOA","Caatinga","PIAUI"
3304706,"SANTO ANTÔNIO DE PÁDUA","SANTO ANTONIO DE PADUA","Mata Atlantica","RIO DE JANEIRO"
3548005,"SANTO ANTÔNIO DE POSSE","SANTO ANTONIO DE POSSE","Mata Atlantica","SAO PAULO"
3159902,"SANTO ANTÔNIO DO AMPARO","SANTO ANTONIO DO AMPARO","Mata Atlantica","MINAS GERAIS"
3548054,"SANTO ANTÔNIO DO ARACANGUÁ","SANTO ANTONIO DO ARACANGUA","Mata Atlantica","SAO PAULO"
3160009,"SANTO ANTÔNIO DO AVENTUREIRO","SANTO ANTONIO DO AVENTUREIRO","Mata Atlantica","MINAS GERAIS"
4124202,"SANTO ANTÔNIO DO CAIUÁ","SANTO ANTONIO DO CAIUA","Mata Atlantica","PARANA"
5219753,"SANTO ANTÔNIO DO DESCOBERTO","SANTO ANTONIO DO DESCOBERTO","Cerrado","GOIAS"
3160108,"SANTO ANTÔNIO DO GRAMA","SANTO ANTONIO DO GRAMA","Mata Atlantica","MINAS GERAIS"
1303700,"SANTO ANTÔNIO DO IÇÁ","SANTO ANTONIO DO ICA","Amazonia","AMAZONAS"
3160207,"SANTO ANTÔNIO DO ITAMBÉ","SANTO ANTONIO DO ITAMBE","Cerrado","MINAS GERAIS"
3160207,"SANTO ANTÔNIO DO ITAMBÉ","SANTO ANTONIO DO ITAMBE","Mata Atlantica","MINAS GERAIS"
3160306,"SANTO ANTÔNIO DO JACINTO","SANTO ANTONIO DO JACINTO","Mata Atlantica","MINAS GERAIS"
3548104,"SANTO ANTÔNIO DO JARDIM","SANTO ANTONIO DO JARDIM","Mata Atlantica","SAO PAULO"
5107792,"SANTO ANTÔNIO DO LESTE","SANTO ANTONIO DO LESTE","Cerrado","MATO GROSSO"
5107800,"SANTO ANTÔNIO DO LEVERGER","SANTO ANTONIO DO LEVERGER","Cerrado","MATO GROSSO"
5107800,"SANTO ANTÔNIO DO LEVERGER","SANTO ANTONIO DO LEVERGER","Pantanal","MATO GROSSO"
3160405,"SANTO ANTÔNIO DO MONTE","SANTO ANTONIO DO MONTE","Cerrado","MINAS GERAIS"
3160405,"SANTO ANTÔNIO DO MONTE","SANTO ANTONIO DO MONTE","Mata Atlantica","MINAS GERAIS"
4317558,"SANTO ANTÔNIO DO PALMA","SANTO ANTONIO DO PALMA","Mata Atlantica","RIO GRANDE DO SUL"
4124301,"SANTO ANTÔNIO DO PARAÍSO","SANTO ANTONIO DO PARAISO","Mata Atlantica","PARANA"
3548203,"SANTO ANTÔNIO DO PINHAL","SANTO ANTONIO DO PINHAL","Mata Atlantica","SAO PAULO"
4317756,"SANTO ANTÔNIO DO PLANALTO","SANTO ANTONIO DO PLANALTO","Mata Atlantica","RIO GRANDE DO SUL"
4317756,"SANTO ANTÔNIO DO PLANALTO","SANTO ANTONIO DO PLANALTO","Pampa","RIO GRANDE DO SUL"
3160454,"SANTO ANTÔNIO DO RETIRO","SANTO ANTONIO DO RETIRO","Cerrado","MINAS GERAIS"
3160504,"SANTO ANTÔNIO DO RIO ABAIXO","SANTO ANTONIO DO RIO ABAIXO","Mata Atlantica","MINAS GERAIS"
4124400,"SANTO ANTÔNIO DO SUDOESTE","SANTO ANTONIO DO SUDOESTE","Mata Atlantica","PARANA"
1507003,"SANTO ANTÔNIO DO TAUÁ","SANTO ANTONIO DO TAUA","Amazonia","PARA"
2110302,"SANTO ANTÔNIO DOS LOPES","SANTO ANTONIO DOS LOPES","Cerrado","MARANHAO"
2209450,"SANTO ANTÔNIO DOS MILAGRES","SANTO ANTONIO DOS MILAGRES","Cerrado","PIAUI"
4317806,"SANTO AUGUSTO","SANTO AUGUSTO","Mata Atlantica","RIO GRANDE DO SUL"
4317806,"SANTO AUGUSTO","SANTO AUGUSTO","Pampa","RIO GRANDE DO SUL"
4317905,"SANTO CRISTO","SANTO CRISTO","Mata Atlantica","RIO GRANDE DO SUL"
2928802,"SANTO ESTÊVÃO","SANTO ESTEVAO","Caatinga","BAHIA"
2928802,"SANTO ESTÊVÃO","SANTO ESTEVAO","Mata Atlantica","BAHIA"
3548302,"SANTO EXPEDITO","SANTO EXPEDITO","Mata Atlantica","SAO PAULO"
4317954,"SANTO EXPEDITO DO SUL","SANTO EXPEDITO DO SUL","Mata Atlantica","RIO GRANDE DO SUL"
3160603,"SANTO HIPÓLITO","SANTO HIPOLITO","Cerrado","MINAS GERAIS"
4124509,"SANTO INÁCIO","SANTO INACIO","Mata Atlantica","PARANA"
2209500,"SANTO INÁCIO DO PIAUÍ","SANTO INACIO DO PIAUI","Caatinga","PIAUI"
3548401,"SANTÓPOLIS DO AGUAPEÍ","SANTOPOLIS DO AGUAPEI","Mata Atlantica","SAO PAULO"
3548500,"SANTOS","SANTOS","Mata Atlantica","SAO PAULO"
3160702,"SANTOS DUMONT","SANTOS DUMONT","Mata Atlantica","MINAS GERAIS"
2312304,"SÃO BENEDITO","SAO BENEDITO","Caatinga","CEARA"
2110401,"SÃO BENEDITO DO RIO PRETO","SAO BENEDITO DO RIO PRETO","Cerrado","MARANHAO"
2612901,"SÃO BENEDITO DO SUL","SAO BENEDITO DO SUL","Mata Atlantica","PERNAMBUCO"
2513927,"SÃO BENTINHO","SAO BENTINHO","Caatinga","PARAIBA"
2513901,"SÃO BENTO","SAO BENTO","Caatinga","PARAIBA"
2110500,"SÃO BENTO","SAO BENTO","Amazonia","MARANHAO"
3160801,"SÃO BENTO ABADE","SAO BENTO ABADE","Mata Atlantica","MINAS GERAIS"
2411601,"SÃO BENTO DO NORTE","SAO BENTO DO NORTE","Caatinga","RIO GRANDE DO NORTE"
3548609,"SÃO BENTO DO SAPUCAÍ","SAO BENTO DO SAPUCAI","Mata Atlantica","SAO PAULO"
4215802,"SÃO BENTO DO SUL","SAO BENTO DO SUL","Mata Atlantica","SANTA CATARINA"
1720101,"SÃO BENTO DO TOCANTINS","SAO BENTO DO TOCANTINS","Amazonia","TOCANTINS"
1720101,"SÃO BENTO DO TOCANTINS","SAO BENTO DO TOCANTINS","Cerrado","TOCANTINS"
2411700,"SÃO BENTO DO TRAIRÍ","SAO BENTO DO TRAIRI","Caatinga","RIO GRANDE DO NORTE"
2613008,"SÃO BENTO DO UNA","SAO BENTO DO UNA","Caatinga","PERNAMBUCO"
4215752,"SÃO BERNARDINO","SAO BERNARDINO","Mata Atlantica","SANTA CATARINA"
2110609,"SÃO BERNARDO","SAO BERNARDO","Cerrado","MARANHAO"
3548708,"SÃO BERNARDO DO CAMPO","SAO BERNARDO DO CAMPO","Mata Atlantica","SAO PAULO"
4215901,"SÃO BONIFÁCIO","SAO BONIFACIO","Mata Atlantica","SANTA CATARINA"
4318002,"SÃO BORJA","SAO BORJA","Pampa","RIO GRANDE DO SUL"
2708204,"SÃO BRÁS","SAO BRAS","Caatinga","ALAGOAS"
2708204,"SÃO BRÁS","SAO BRAS","Mata Atlantica","ALAGOAS"
3160900,"SÃO BRÁS DO SUAÇUÍ","SAO BRAS DO SUACUI","Mata Atlantica","MINAS GERAIS"
2209559,"SÃO BRAZ DO PIAUÍ","SAO BRAZ DO PIAUI","Caatinga","PIAUI"
1507102,"SÃO CAETANO DE ODIVELAS","SAO CAETANO DE ODIVELAS","Amazonia","PARA"
3548807,"SÃO CAETANO DO SUL","SAO CAETANO DO SUL","Mata Atlantica","SAO PAULO"
2613107,"SÃO CAITANO","SAO CAITANO","Caatinga","PERNAMBUCO"
2613107,"SÃO CAITANO","SAO CAITANO","Mata Atlantica","PERNAMBUCO"
4216008,"SÃO CARLOS","SAO CARLOS","Mata Atlantica","SANTA CATARINA"
