"vec_Munic"	"vec_Month"	"vec_Area"	"vec_FS"	"vec_LUT"	"vec_Prec"	"vec_Temp"	"vec_Humid"	"vec_Speed"
"13195"	4303301	58	261.303	0	0.11	0.361108384963072	20.02847	70.7194320608589	2.49517653020934
"13196"	4303509	58	1680.168	0	0.941	0.244456878806802	17.44507	83.5242205339414	1.78580944227119
"13197"	4303707	58	224.801	0	0.025	0.331257355760092	20.13797	69.5760144769198	2.50506253673123
"13198"	4303806	58	276.162	0	0.021	0.373327512055237	17.59731	76.5434411484127	2.71760552572805
"13199"	4304101	58	226.202	0	0.073	0.398880774989584	17.9154	76.1252915910091	3.13345733888093
"13200"	4304200	58	944.058	0	0.248	0.491274350246575	18.26593	78.7726106268966	3.27335282321641
"13201"	4304309	58	247.047	0	0.026	0.320733806745259	20.12319	69.9297869373976	2.41999660945627
"13202"	4304358	58	933.628	1	2.298	0.178910815910682	17.03382	77.3744509283896	4.15317661139897
"13203"	4304507	58	3526.253	2	4.074	0.257263600524337	15.87768	84.9469198756586	4.31792572572717
"13204"	4304606	58	130.789	0	0.028	0.322108505634131	18.88808	77.4461887583036	1.98200146791556
"13205"	4304655	58	1007.796	0	1.033	0.417328359901535	19.13212	72.7303325442492	2.51914156865373
"13206"	4304663	58	783.624	0	0.809	0.177986430269153	16.36909	82.5458288186385	4.51277016678303
"13207"	4304689	58	183.12	0	0.095	0.353752266663109	19.4847	75.7220461228773	1.79880478397697
"13208"	4304671	58	412.889	0	0.426	0.304747584167242	18.86498	79.3032816001366	3.63604346432729
"13209"	4304705	58	665.229	0	0.139	0.413589172976705	17.98544	75.9657466688838	3.05975968941965
"13210"	4305009	58	583.184	0	0.055	0.342144821940137	19.24605	69.7466337354368	2.09464823848474
"13211"	4305124	58	451.699	0	0.714	0.197633732946344	16.13788	83.4962654567464	4.60745337852022
"13212"	4305132	58	158.025	0	0.031	0.479486520894268	18.49558	78.1418808999059	2.66760209581906
"13213"	4305173	58	324.908	0	0.196	0.297257038534914	18.17853	81.4977417435807	1.41766813765766
"13214"	4305306	58	684.247	0	0.057	0.396583878655902	18.10416	75.628743677429	2.84256046748273
"13215"	4305355	58	217.362	0	0.189	0.339887216924963	19.41095	76.5362990417452	1.83933701623368
"13216"	4305405	58	397.179	0	0.021	0.324915593261748	19.26924	68.0462336337602	2.40318198080316
"13217"	4305439	58	202.387	0	0.492	0.157955263953788	15.77623	87.0546679759371	5.5054888847715
"13218"	4305447	58	220.471	0	0.097	0.282669420656849	17.51377	83.0922547279574	1.64681492815857
"13219"	4305454	58	243.42	0	0.113	0.301278223888429	18.5248	81.1108366905476	4.71608575878165
"13220"	4305603	58	286.295	0	0.015	0.406185668390037	17.87548	76.5756109680643	3.43043461263869
"13221"	4305702	58	465.192	0	0.028	0.373188172751079	18.52377	71.5730090470663	2.2118046362669
"13222"	4305850	58	277.637	0	0.011	0.423925499582969	17.90221	75.9557362833417	3.14343132615051
"13223"	4305871	58	163.684	0	0.012	0.358138085120942	19.04379	70.6553474500875	1.98630111247185
"13224"	4305900	58	492.303	0	0.127	0.345729687250561	19.01643	68.7952083583195	2.38100439250016
"13225"	4305975	58	421.493	0	0.063	0.443464948343149	17.45171	76.4787002067829	3.16734254548468
"13226"	4306056	58	682.138	0	0.532	0.235206717030543	17.09735	83.9500622580931	2.77649514573212
"13227"	4306106	58	1358.818	0	0.373	0.406969991857251	18.20021	74.6463542529109	1.97608651124072
"13228"	4306130	58	166.883	0	0.027	0.365469264416107	17.57746	76.6372042646198	2.65711635610279
"13229"	4306353	58	217.363	0	0.024	0.335357203372852	20.39971	69.6010933515017	2.8273124882667
"13230"	4306379	58	601.17	0	1.305	0.459912523791276	18.4645	76.397084905747	2.82041351800815
"13231"	4306429	58	226.072	0	0.019	0.361601964547137	18.93412	71.33725811741	2.29576673061489
"13232"	4306502	58	1355.195	2	0.829	0.316688445674552	17.44316	82.6776719830885	2.38130533052705
"13233"	4306601	58	5194.051	2	12.288	0.16886806232394	18.10883	73.4081229259187	3.57729563343416
"13234"	4306767	58	509.614	1	0.598	0.330015369376284	19.3976	76.7110794570746	1.83447311815504
"13235"	4306908	58	3348.447	14	3.149	0.352807021809236	17.60429	80.2745335380363	2.83007152784284
"13236"	4306924	58	71.191	0	0.001	0.357394671984709	18.29419	75.5487738673605	2.24303790165551
"13237"	4306932	58	552.986	0	0.085	0.370593727893982	19.58708	71.5105358285285	2.23809930060119
"13238"	4306957	58	119.912	1	0.023	0.318214214285729	18.0526	74.9160934663935	2.18972720647649
"13239"	4306973	58	152.506	0	0.029	0.370553897574366	17.25729	77.0960016547567	2.80310362632231
"13240"	4307005	58	429.204	0	0.1	0.318041512912843	17.38696	77.0491900248653	2.35925995948181
"13241"	4307054	58	238.558	0	0.032	0.44405043809559	17.523	76.5502844472824	3.81028274565792
"13242"	4307302	58	357.181	0	0.025	0.372099895485346	19.06867	72.4244470020253	2.16083269115214
"13243"	4307559	58	99.757	0	0.006	0.401729397542832	17.23783	76.8791949395349	3.07459096846795
"13244"	4307708	58	27.676	0	0	0.342099458257867	18.84719	76.8122549201652	1.99046388207351
"13245"	4307815	58	281.613	1	0.063	0.441503790325604	17.94822	78.1707198790812	3.28060208398605
"13246"	4307831	58	418.069	0	0.135	0.376830596609891	19.47103	71.6540304111396	2.19566341027658
"13247"	4308409	58	578.875	0	0.75	0.427209574218349	17.92293	78.0124770525356	2.86504126503038
"13248"	4308458	58	650.512	0	0.102	0.401167561927823	17.99467	75.766811747433	2.82773903004024
"13249"	4308656	58	803.737	1	0.566	0.295994600940683	20.43423	69.6577483050429	2.89376007359876
"13250"	4308805	58	510.01	0	0.573	0.421962137584305	19.08691	77.8059541889395	2.42888852628871
"13251"	4308904	58	287.466	0	0.014	0.388818682992261	17.21051	76.9702104816754	2.97342493719022
"13252"	4309001	58	857.059	0	0.207	0.314023063765212	20.03088	69.6545159338347	2.36801480692284
"13253"	4309050	58	323.788	0	0.256	0.36558843441227	18.35239	77.4195138479924	2.18595085497907
"13254"	4309126	58	131.396	0	0.01	0.3583866051639	18.36587	75.5087693845954	2.20045849687172
"13255"	4309209	58	462.656	0	0.233	0.343873998712984	18.71089	77.1575250133835	2.04631654703579
"13256"	4309308	58	376.166	0	0.277	0.288160127037543	19.05801	78.1576663177136	1.60139885203192
"13257"	4309506	58	290.7	0	0.018	0.329407512347628	20.12512	69.5762507424565	2.4903895275978
"13258"	4307104	58	1759.717	1	3.583	0.202309570528699	16.57329	81.2314451001262	4.17311932878821
"13259"	4309654	58	822.608	0	1.899	0.172430209626083	17.14922	76.6480295818203	4.08724216873692
"13260"	4310009	58	607.185	0	0.044	0.385027305021606	18.18027	76.1620559722082	2.84018794138951
"13261"	4310207	58	689.064	0	0.03	0.379926515746086	18.53089	71.1315586333576	2.07274825199043
"13262"	4310330	58	39.766	0	0.004	0.310373240035172	17.96557	82.6733637338316	5.34626865447351
"13263"	4310405	58	358.283	0	0.047	0.313344227671594	19.59199	69.9532408530047	2.3117773533352
"13264"	4310413	58	113.749	0	0.019	0.321527625455658	19.36585	68.7030468913479	2.37452369357392
"13265"	4310462	58	157.882	0	0.018	0.395781964900282	17.52502	76.5795934404526	2.9320047942022
"13266"	4310538	58	172.801	0	0.038	0.49014272664861	18.41548	78.5060610657818	2.54537197362981
"13267"	4310553	58	1120.874	0	0.864	0.34026232866168	19.78537	70.8886431040351	2.57649815254791
"13268"	4310603	58	3406.606	0	3.761	0.299876423743221	19.61526	71.4997924537212	2.59087444857313
"13269"	4310751	58	122.93	0	0.036	0.477039241495967	18.32213	78.0967773159816	2.27262240583013
"13270"	4310850	58	127.589	0	0.007	0.369161682689851	18.90747	72.5085042508632	2.24994747735558
"13271"	4310876	58	339.399	0	0.187	0.40376849874286	17.81913	76.1204023610396	3.24504863256256
"13272"	4310900	58	179.238	0	0.013	0.368948628456517	17.53715	76.7114251455894	2.69971553319161
"13273"	4311007	58	2051.845	0	6.033	0.195510091737399	16.77525	81.7518951650264	3.89469919027519
"13274"	4311106	58	672.735	0	0.614	0.440634279905091	18.74626	74.0844415287148	2.81879319876984
"13275"	4311130	58	856.475	0	1.159	0.469808028671683	18.57876	76.3533442717756	2.59166360112695
"13276"	4311155	58	1238.938	0	0.691	0.411654966696956	18.7905	72.7376803621591	1.93421940869633
"13277"	4311205	58	1929.544	1	1.841	0.461420802135796	18.28213	77.0593558145024	2.16278742872973
"13278"	4311502	58	2600.969	0	5.605	0.206394815903266	18.49923	73.6804262255241	3.43055581937674
"13279"	4311718	58	1682.82	0	3.382	0.312703533271846	19.47649	71.8479922415551	2.48046142134714
"13280"	4311759	58	1390.696	1	2.192	0.410157015629443	18.8875	73.249484972601	2.50069799362861
"13281"	4311775	58	621.561	0	0.105	0.292165835526697	18.27766	81.8321362018781	4.70604000025185
"13282"	4311981	58	338.45	0	0.284	0.28686551265473	18.83908	78.825399075003	1.45895276365906
"13283"	4312104	58	311.884	1	0.326	0.442525483807976	18.62041	74.3486061759929	2.97292521502539
"13284"	4312138	58	238.268	0	0.024	0.467167958711159	17.32438	76.2243941781839	3.23156547927742
"13285"	4312179	58	114.653	0	0.007	0.342411262637532	20.15898	69.2333083961052	2.59507810021264
"13286"	4312252	58	424.339	0	0.738	0.430815509126202	18.68371	78.9598782911689	2.35956369924312
"13287"	4312401	58	424.846	0	0.208	0.359448917043738	19.4556	76.0017948646238	1.83330598190544
"13288"	4312450	58	244.645	0	0.236	0.212685251427183	16.0941	84.2710084824846	4.32447520932508
"13289"	4312500	58	1977.442	0	1.132	0.191951166126997	17.87622	82.0871815703792	4.28822024424865
"13290"	4312658	58	361.689	0	0.017	0.421164263760792	17.68735	76.6055787456247	3.66431702377702
"13291"	4312708	58	468.962	0	0.029	0.324962681113711	18.25243	74.4328143616801	2.16732124283772
"13292"	4312955	58	93.733	0	0.005	0.402985837977918	18.05569	75.6823324612443	2.90783822439051
"13293"	4313037	58	191	0	0.204	0.426133907371919	18.68082	74.1220745709752	2.45903516920307
"13294"	4313102	58	314.613	0	0.089	0.453601085135286	18.34775	78.0045149211689	2.49762378239636
"13295"	4313334	58	255.264	0	0.044	0.361379425986339	18.69887	69.9136698947497	2.26416761784155
"13296"	4313375	58	217.866	0	0.203	0.343671077002934	18.77798	76.9621638190777	2.01853928730942
"13297"	4313490	58	123.344	0	0.003	0.366345644404559	18.647	72.9222329532043	2.37940959906194
"13298"	4313391	58	192.998	0	0.082	0.479056953451666	18.50251	78.1027513370405	2.68157450602119
"13299"	4313508	58	663.562	0	0.574	0.32087563748368	17.79971	82.5292424344615	5.09701888323886
"13300"	4313656	58	949.201	0	0.562	0.304101277269786	18.91718	79.0595994335212	3.45488206320131
"13301"	4313706	58	1421.101	0	0.235	0.368661025271047	18.42793	73.9439738510139	2.45304280122525
"13302"	4313904	58	490.823	0	0.033	0.382634696516736	18.4719	71.7564205644442	2.07995243102545
"13303"	4313953	58	841.225	0	0.964	0.417954717074992	18.59365	79.3297680188458	2.25698580772061
"13304"	4314027	58	337.534	0	0.132	0.47803007181947	18.46815	78.1445682664421	2.62297573016558
"13305"	4314076	58	265.133	0	0.261	0.480415862649697	18.67266	77.6210906132978	2.85654720060824
"13306"	4314100	58	783.603	0	0.192	0.474933400113581	17.4153	76.3255019428999	3.64089242737128
"13307"	4314134	58	149.718	0	0.014	0.3327045929826	17.41921	76.6661878312431	2.50408197612049
"13308"	4314175	58	1373.985	0	4.063	0.195324192957375	16.66942	80.2637967836785	4.17674130802385
"13309"	4314209	58	603.757	0	0.957	0.187764641154142	16.37507	82.6943446603891	4.4210250276136
"13310"	4314308	58	414.872	0	0.042	0.406193176729619	18.19902	74.6078464246892	1.9782221899702
"13311"	4314407	58	1609.708	2	0.956	0.198746962148421	16.41932	83.3449486802519	3.98199532937128
"13312"	4314472	58	478.11	0	0.223	0.452532801652368	18.31104	77.578358688344	2.25935907409174
"13313"	4314506	58	2248.221	0	1.102	0.228042503576859	16.40512	80.2824416856814	4.49027039953591
"13314"	4314555	58	293.723	0	0.101	0.316538947422135	20.39946	69.8141306150466	2.79810231036742
"13315"	4314605	58	3537.799	5	3.423	0.239136753130808	16.03592	82.3889683250112	4.7005275508093
"13316"	4314779	58	503.538	0	0.094	0.411481461645509	17.57841	76.3599040052221	3.04842910202109
"13317"	4314787	58	99.504	0	0.012	0.336819421386703	17.45148	76.3075708021803	2.56446646938665
"13318"	4314803	58	160.386	2	0.125	0.363858911096094	18.77934	76.1928956454591	2.00937059432807
"13319"	4314902	58	495.39	0	0.085	0.302115567457449	19.34305	77.3790372686939	1.83521579547467
"13320"	4315107	58	281.497	0	0.03	0.312956984624106	20.3853	70.0114116414864	2.74114750620357
"13321"	4315305	58	3139.995	1	2.121	0.24713195972188	18.25849	72.3091594292368	2.94451558732126
"13322"	4315313	58	268.583	0	0.053	0.376179263118333	17.52441	76.6982325265673	2.76536110307781
"13323"	4315321	58	543.359	0	0.77	0.474236796601053	18.49243	76.9300528082475	2.83589398137724
"13324"	4315354	58	223.072	0	0.011	0.386178445960868	18.14096	76.2085709680273	2.91436829472043
"13325"	4315404	58	303.694	0	0.009	0.363653553729463	19.01844	71.3673244674676	2.2452789752168
"13326"	4315503	58	968.62	0	0.604	0.437101894155746	17.95305	78.3630137018191	2.82973174676849
"13327"	4315602	58	2709.391	0	2.462	0.132229094683673	16.84757	80.4931263264638	4.36107341981451
"13328"	4315701	58	2051.112	0	3.009	0.449994422357267	18.69811	78.7867089147179	2.57592577408849
"13329"	4315958	58	295.326	0	0.065	0.367986962550629	20.11876	70.2677463796579	2.60758495448906
"13330"	4316105	58	419.344	0	0.042	0.382266508261479	17.64495	76.3777157082334	2.77834161924139
"13331"	4316204	58	252.454	0	0.015	0.384279683320037	17.77333	76.0630759781484	2.7541217432896
"13332"	4316303	58	349.074	0	0.156	0.321264564381479	20.39075	69.8580588599922	2.77348979023462
"13333"	4316402	58	4343.656	1	5.154	0.317079287420408	18.648	72.5388828879711	3.25874301481785
"13334"	4316436	58	221.554	0	0.007	0.384707581622247	18.27677	75.4653640205029	2.43325874895391
"13335"	4316451	58	507.698	0	0.165	0.403387256135405	17.91227	75.8754182425697	2.98978356265224
"13336"	4317103	58	6946.407	0	6.405	0.18999052463903	17.47225	71.3574293936346	3.1822840854119
"13337"	4316709	58	975.518	0	0.185	0.388176639450894	18.26205	75.2891898196345	2.35202012911609
"13338"	4316808	58	733.898	0	0.297	0.47138894473287	18.62454	77.7602820536398	3.11390369676805
"13339"	4316972	58	955.299	0	0.891	0.311452251825929	18.79933	74.3577547555658	3.09340158127526
"13340"	4316907	58	1780.796	0	2.27	0.44426696838075	18.44531	77.1766894568951	2.46570988418165
"13341"	4317202	58	489.38	0	0.015	0.299391092875277	20.1641	71.0758021361653	2.24553836978551
"13342"	4317301	58	5195.667	0	4.108	0.163456674239289	16.29681	84.3376490479593	4.80029171968753
"13343"	4317004	58	1420.616	0	0.511	0.26556034284916	16.36387	80.3136068075637	4.49899350764511
"13344"	4317400	58	2414.195	0	3.912	0.411976071051166	18.73237	73.8563214741272	2.09732766209274
"13345"	4317509	58	679.34	0	0.081	0.328496298943515	20.01431	68.9449122650941	2.48601569900897
"13346"	4317608	58	1049.807	0	0.507	0.378960432434634	17.79725	79.4289085361323	3.62293249779869
"13347"	4317707	58	1710.869	1	1.813	0.327045091733155	20.03857	70.206062933685	2.7630749931471
"13348"	4317756	58	203.44	0	0.011	0.438469982050646	17.56831	76.5594696333293	3.76570399724853
"13349"	4317806	58	467.775	0	0.032	0.337833990807996	19.09048	67.4266282265193	2.40965040236343
"13350"	4318002	58	3616.69	0	2.899	0.260206225389273	20.19013	70.1378454504878	2.90100019595427
"13351"	4318101	58	2508.453	3	3.177	0.420245991643655	18.76246	73.7825551835364	2.48298980218051
"13352"	4318309	58	5051.904	0	10.076	0.306843639221114	19.62529	72.906338585243	2.89678357923975
"13353"	4318408	58	935.596	0	0.901	0.338379565028133	18.4823	80.2866696407922	1.87643542286451
"13354"	4318499	58	77.631	0	0.009	0.322094775695442	19.63306	69.2723659562197	2.24635150270574
"13355"	4318507	58	1071.824	0	0.669	0.145094562865564	16.78161	81.7287132052068	4.9525566209911
"13356"	4318804	58	2036.125	2	1.32	0.217023624849592	16.74605	83.433039162543	3.11951895301556
"13357"	4318903	58	1295.522	0	0.849	0.386356208839807	20.2836	69.293700616305	2.8520570944107
"13358"	4319125	58	669.547	0	0.837	0.478252793555296	18.44358	77.5961511872897	2.6786937160938
"13359"	4319158	58	1228.447	0	0.688	0.404447649226675	19.15123	72.0362810494096	2.14816325824274
"13360"	4319208	58	485.588	0	0.357	0.323586233269989	20.41166	69.6000231044333	2.85308950455232
"13361"	4319364	58	79.894	0	0.001	0.366721266741107	18.67963	72.8736907090358	2.36301952214067
"13362"	4319406	58	873.734	0	0.995	0.469771802908522	18.53565	76.2905617864834	2.97906690224792
"13363"	4319604	58	2204.779	0	2.099	0.404746354518515	17.73279	77.8255467829849	3.0720672293344
"13364"	4319703	58	154.45	0	0.022	0.334573489914369	17.49521	75.8400850033348	2.58364887229698
"13365"	4319737	58	107.402	0	0.001	0.324313980104103	19.27157	67.4731857910598	2.41137370551988
"13366"	4319802	58	1172.64	0	1.973	0.473096344365744	18.84492	74.1570436719843	3.54901564645299
"13367"	4320008	58	58.309	0	0.026	0.349536241332216	18.86493	76.4766850272492	1.97992494678221
"13368"	4320107	58	352.968	0	0.028	0.387472070232215	17.79157	76.0009993934892	2.77541735829429
"13369"	4320206	58	300.827	0	0.019	0.376141098237215	19.07576	72.9834812882058	2.1274695166246
"13370"	4320321	58	147.068	0	0.028	0.31292729569392	20.12842	70.2901295824973	2.35645103927039
"13371"	4320354	58	282.13	0	0.206	0.237935698888955	18.00168	82.1333649648463	2.0583794602268
"13372"	4320503	58	440.17	0	0.048	0.420376762535341	17.25776	76.7484165714175	3.22692430919639
"13373"	4320552	58	252.013	0	0.116	0.307722783608743	18.35624	80.8905160464124	1.59692733843186
"13374"	4320578	58	129.238	0	0.013	0.322491710639296	20.09222	69.6686080090221	2.43511976874061
"13375"	4320859	58	94.754	0	0.024	0.434939365481421	18.8838	75.8911259175229	2.26580890242518
"13376"	4321105	58	805.452	2	0.503	0.228903491945292	18.03239	81.9547707754073	2.54684317352141
"13377"	4321303	58	349.967	0	0.186	0.465074617380179	18.66846	77.1028495591774	2.62610608890259
"13378"	4321352	58	610.106	0	0.276	0.157185903548743	17.47709	82.5349449019553	5.29985843463708
"13379"	4321493	58	203.002	0	0.118	0.476686997663405	18.60415	76.4110638673009	2.73333862874452
"13380"	4321600	58	142.878	0	0.04	0.301601569085401	18.3359	81.9075417183737	5.21569838604409
"13381"	4321808	58	421.403	0	0.015	0.315217284135097	19.7786	70.0937618111633	2.21568793212885
"13382"	4321857	58	180.599	0	0.022	0.354186133413982	18.24983	75.6735670002675	2.22980732752509
"13383"	4321956	58	268.417	0	0.021	0.358223810086151	18.34741	75.5154994546096	2.21283968197744
"13384"	4322004	58	817.625	0	0.486	0.354717858786592	19.43233	76.2600096508925	1.84550213493639
"13385"	4322103	58	181.198	0	0.005	0.314152385035336	20.03041	69.6462357684439	2.36907793543546
"13386"	4322202	58	2253.23	0	1.419	0.452454726451486	18.29134	76.2344152661638	1.78874977475133
"13387"	4322327	58	253.635	0	0.343	0.198072238313442	16.57041	83.0977460769935	3.72973726373703
"13388"	4322343	58	125.876	0	0.019	0.323367751709881	20.13357	69.8816056560814	2.44110537482805
"13389"	4322376	58	602.387	0	0.622	0.395096175121693	19.04146	72.7079301175518	2.10484793327229
"13390"	4322400	58	5702.098	0	7.07	0.302560151373856	19.0454	71.8136057488017	3.29089678340517
"13391"	4322525	58	329.727	0	0.513	0.478575582073622	18.6599	77.5451209635254	2.83095036279808
"13392"	4322608	58	771.806	1	0.222	0.471735790499905	18.65033	77.3053929989582	2.72949542024727
"13393"	4323002	58	1496.515	4	0.735	0.298030923466031	19.15922	78.0175203738728	2.57462875350437
"13394"	4323200	58	238.133	0	0.006	0.42727622401059	17.56842	76.6524274801506	3.83215186901554
"13395"	4323358	58	151.695	0	0.015	0.432510496649481	17.19436	76.6659735404808	3.35036392802254
"13396"	4323457	58	508.278	0	0.716	0.323522856632649	18.23692	75.3531959252564	3.2709609847289
"13397"	4323754	58	258.312	0	0.075	0.362475986435088	19.82884	71.0828528166656	2.35944289356781
"13398"	4323804	58	60.799	0	0.033	0.293834011505199	18.24019	82.3037393218474	5.15244984732306
"13399"	4300034	59	1551.339	0	3.893	0.133526085571206	19.9049	66.4436662472433	3.28365305217636
"13400"	4300059	59	291.503	0	0.024	0.120151829837635	19.37314	68.1665716262369	2.86962680127473
"13401"	4300208	59	322.699	0	0.009	0.186818127325234	20.69146	60.7997282007293	2.04534889815423
"13402"	4300406	59	7800.163	0	11.161	0.274922641648676	21.21894	64.2966231718372	2.45443540240541
"13403"	4300455	59	172.794	0	0.009	0.161836123228735	21.3676	59.5470903243627	2.23211718584949
"13404"	4300471	59	265.327	0	0.023	0.129732046439642	20.25665	65.0949766142369	2.76686621680162
"13405"	4300604	59	71.648	1	0.036	0.154077943007742	20.48883	72.1795801306971	1.6337041889321
"13406"	4300638	59	505.983	0	0.458	0.196125483064734	19.25309	75.5018551080118	2.23680120600313
"13407"	4300851	59	518.193	0	0.175	0.167915254313265	19.65599	77.2124772760266	1.93731055376618
"13408"	4301073	59	124.693	0	0.046	0.165661581778745	18.69954	73.1168556724522	3.56795735896723
"13409"	4301107	59	425.791	2	0.393	0.19350610336501	20.29843	74.7357798898831	1.62601571364488
"13410"	4301305	59	2508.545	0	3.065	0.126304291034747	19.1554	71.8819981000818	3.500986958731
"13411"	4301503	59	348.33	0	0.058	0.229942052027962	20.84113	61.6602448378835	1.74352743114166
"13412"	4301602	59	4090.36	0	8.9	0.173585264485091	19.74793	65.7809959710896	3.44994925021391
"13413"	4301636	59	102.386	0	0.02	0.153821484642697	20.53924	74.340697938586	3.55156686438881
"13414"	4301750	59	436.101	0	0.239	0.193948322856556	20.11927	75.4223585918914	1.47800356824
"13415"	4301875	59	1055.937	0	1.337	0.129986325799249	21.47182	62.6110069219026	3.02689634199104
"13416"	4301909	59	729.316	1	0.474	0.158558290689458	20.59414	73.1905682233138	1.27790426969706
"13417"	4302154	59	196.064	0	0.016	0.146242298193728	20.81771	62.455058619723	2.23871345465683
"13418"	4302220	59	701.315	0	0.148	0.234182543601632	20.42796	63.0126631523827	1.7354573978511
"13419"	4302238	59	504.114	0	0.13	0.201513409192234	20.1119	65.584990229419	2.34378752990857
"13420"	4302501	59	1610.056	0	1.171	0.250330736538387	21.84185	61.1299930380544	2.22785411463338
"13421"	4302709	59	752.187	0	1.31	0.208393936997862	20.27539	74.6152250166881	1.80894673617742
"13422"	4302808	59	3047.113	0	1.954	0.355706876142663	19.26281	68.498222282646	3.61032956329647
"13423"	4302907	59	2373.174	4	3.686	0.277611666506999	21.3357	65.6758502876673	2.91152684375581
"13424"	4303004	59	3736.158	0	3.138	0.315966624682777	19.82901	69.3626024422783	3.03646610562168
"13425"	4303103	59	43.782	0	0.007	0.154442738285282	20.48646	71.877642131464	1.63424241701189
"13426"	4303301	59	261.303	0	0.11	0.233934066213153	21.97327	61.0195128847836	2.2384921217044
"13427"	4303509	59	1680.168	0	0.941	0.179098371428227	19.25384	77.7449134272916	1.52002526796807
"13428"	4303707	59	224.801	0	0.025	0.196991299378101	22.03365	60.0884381505165	2.26841103942371
"13429"	4303806	59	276.162	0	0.021	0.105416341794009	19.80225	66.7037626812707	2.47132740684901
"13430"	4304101	59	226.202	0	0.073	0.172192091059252	19.99804	66.5024478334399	2.79234513909411
"13431"	4304200	59	944.058	0	0.248	0.231282250449863	20.04303	72.2841719816256	2.88249314347396
"13432"	4304309	59	247.047	0	0.026	0.197600794971151	21.97755	60.5476204894134	2.1868287639477
"13433"	4304358	59	933.628	0	2.298	0.149868938869073	19.57251	66.5849016923358	3.63560418625268
"13434"	4304507	59	3526.253	2	4.074	0.200113368917326	18.43718	72.8235252437161	3.81262930263276
"13435"	4304606	59	130.789	0	0.028	0.154177678520738	20.50469	71.925474257571	1.62957799296279
"13436"	4304655	59	1007.796	0	1.033	0.304798751123969	21.20048	63.8935743287427	2.23755221613646
"13437"	4304663	59	783.624	0	0.809	0.142640957659987	18.99829	71.7325936652039	3.77307249107321
"13438"	4304689	59	183.12	0	0.095	0.160484161424894	21.10059	70.2971805237592	1.55849659321229
"13439"	4304671	59	412.889	0	0.426	0.152591990746392	20.6757	73.4333346436724	3.05304608346106
"13440"	4304705	59	665.229	0	0.139	0.128721772430052	20.24497	65.3332548106113	2.81271281451394
"13441"	4305009	59	583.184	0	0.055	0.202556534800004	21.20294	60.4538791879041	1.94206523199118
"13442"	4305124	59	451.699	1	0.714	0.144461595837906	18.80727	71.9094956276901	3.89966590423477
"13443"	4305132	59	158.025	0	0.031	0.263189457253822	20.3351	71.031069090742	2.33869938279378
"13444"	4305173	59	324.908	0	0.196	0.190344424090297	19.85925	76.4786376107287	1.20536319854045
"13445"	4305306	59	684.247	0	0.057	0.133157525081329	20.32352	64.7280896578207	2.64256448823058
"13446"	4305355	59	217.362	0	0.189	0.160960763097935	21.02839	71.143482051832	1.5814145635263
"13447"	4305405	59	397.179	0	0.021	0.153476834106355	21.29725	58.7895303078943	2.28915603197725
"13448"	4305439	59	202.387	0	0.492	0.0768381160953872	18.11336	78.4815667230209	4.91947058484646
"13449"	4305447	59	220.471	0	0.097	0.191797224195146	19.33339	77.0519447072278	1.42808705677863
"13450"	4305454	59	243.42	0	0.113	0.15481930692856	20.42737	75.0894180184457	3.95705669456518
"13451"	4305603	59	286.295	0	0.015	0.136842893129721	20.05009	66.7688209341027	3.07646381173209
"13452"	4305702	59	465.192	0	0.028	0.178928409209429	20.63695	61.3289047435898	2.10100256274762
"13453"	4305850	59	277.637	0	0.011	0.125957748158825	20.17236	65.3274338664566	2.89169301671787
"13454"	4305871	59	163.684	0	0.012	0.217843246308693	21.01663	61.1650648096481	1.83155434297815
"13455"	4305900	59	492.303	0	0.127	0.142989473202863	21.06834	59.4867676971771	2.30823805624791
"13456"	4305975	59	421.493	0	0.063	0.10280493203594	19.67821	67.1638638219066	2.87021604507521
"13457"	4306056	59	682.138	0	0.532	0.173057684110314	19.0934	76.745156621212	2.38755855856422
"13458"	4306106	59	1358.818	0	0.373	0.226871233698726	20.32288	64.2349461026739	1.79874629666726
"13459"	4306130	59	166.883	0	0.027	0.103493502858892	19.77421	66.9066430890768	2.40983955861047
"13460"	4306353	59	217.363	0	0.024	0.195988887891225	22.34892	59.9885534366255	2.52976750145949
"13461"	4306379	59	601.17	0	1.305	0.282836576402815	20.44723	68.4212711127059	2.43892445336315
"13462"	4306429	59	226.072	0	0.019	0.146832047107235	20.92445	61.7906716655566	2.22679028328464
"13463"	4306502	59	1355.195	0	0.829	0.200873443943805	19.38761	75.6319354657303	2.09082760268443
"13464"	4306601	59	5194.051	0	12.288	0.157517739616074	20.78785	63.5234213265448	3.39673385126549
"13465"	4306767	59	509.614	1	0.598	0.158740710919944	21.02186	71.2870715368755	1.56773960245077
"13466"	4306908	59	3348.447	10	3.149	0.27866730774904	19.58066	73.4203438521412	2.46481306066575
"13467"	4306924	59	71.191	0	0.001	0.1294757582138	20.3101	65.8263601747868	2.10839352961242
"13468"	4306932	59	552.986	0	0.085	0.231243193586178	21.53607	61.5834898423702	2.00598717595671
"13469"	4306957	59	119.912	0	0.023	0.127584547994643	20.01867	68.0874263179053	2.02703557561468
"13470"	4306973	59	152.506	0	0.029	0.100383702841075	19.4597	68.1194904249252	2.50780666211795
"13471"	4307005	59	429.204	0	0.1	0.0915403232508436	19.53292	68.6406778580459	2.0925196767325
